1.000000e-07	2.570744e+00
1.000999e-07	2.570569e+00
1.001998e-07	2.570395e+00
1.002999e-07	2.570221e+00
1.004000e-07	2.570046e+00
1.005003e-07	2.569872e+00
1.006006e-07	2.569697e+00
1.007011e-07	2.569523e+00
1.008016e-07	2.569349e+00
1.009023e-07	2.569174e+00
1.010030e-07	2.569000e+00
1.011039e-07	2.568826e+00
1.012048e-07	2.568652e+00
1.013059e-07	2.568477e+00
1.014071e-07	2.568303e+00
1.015083e-07	2.568129e+00
1.016097e-07	2.567954e+00
1.017111e-07	2.567780e+00
1.018127e-07	2.567606e+00
1.019144e-07	2.567431e+00
1.020161e-07	2.567257e+00
1.021180e-07	2.567083e+00
1.022200e-07	2.566909e+00
1.023220e-07	2.566735e+00
1.024242e-07	2.566560e+00
1.025265e-07	2.566386e+00
1.026289e-07	2.566212e+00
1.027313e-07	2.566038e+00
1.028339e-07	2.565864e+00
1.029366e-07	2.565690e+00
1.030394e-07	2.565515e+00
1.031423e-07	2.565341e+00
1.032453e-07	2.565167e+00
1.033484e-07	2.564993e+00
1.034516e-07	2.564819e+00
1.035549e-07	2.564645e+00
1.036583e-07	2.564471e+00
1.037618e-07	2.564296e+00
1.038654e-07	2.564122e+00
1.039691e-07	2.563948e+00
1.040729e-07	2.563774e+00
1.041768e-07	2.563600e+00
1.042809e-07	2.563426e+00
1.043850e-07	2.563252e+00
1.044892e-07	2.563078e+00
1.045936e-07	2.562904e+00
1.046980e-07	2.562730e+00
1.048025e-07	2.562556e+00
1.049072e-07	2.562382e+00
1.050119e-07	2.562208e+00
1.051168e-07	2.562034e+00
1.052218e-07	2.561860e+00
1.053268e-07	2.561686e+00
1.054320e-07	2.561512e+00
1.055373e-07	2.561338e+00
1.056427e-07	2.561164e+00
1.057482e-07	2.560990e+00
1.058537e-07	2.560817e+00
1.059594e-07	2.560643e+00
1.060653e-07	2.560469e+00
1.061712e-07	2.560295e+00
1.062772e-07	2.560121e+00
1.063833e-07	2.559947e+00
1.064895e-07	2.559773e+00
1.065959e-07	2.559599e+00
1.067023e-07	2.559425e+00
1.068088e-07	2.559252e+00
1.069155e-07	2.559078e+00
1.070223e-07	2.558904e+00
1.071291e-07	2.558730e+00
1.072361e-07	2.558556e+00
1.073432e-07	2.558382e+00
1.074504e-07	2.558209e+00
1.075577e-07	2.558035e+00
1.076651e-07	2.557861e+00
1.077726e-07	2.557687e+00
1.078802e-07	2.557514e+00
1.079879e-07	2.557340e+00
1.080957e-07	2.557166e+00
1.082037e-07	2.556992e+00
1.083117e-07	2.556819e+00
1.084199e-07	2.556645e+00
1.085281e-07	2.556471e+00
1.086365e-07	2.556298e+00
1.087450e-07	2.556124e+00
1.088536e-07	2.555950e+00
1.089623e-07	2.555776e+00
1.090711e-07	2.555603e+00
1.091800e-07	2.555429e+00
1.092890e-07	2.555256e+00
1.093981e-07	2.555082e+00
1.095074e-07	2.554908e+00
1.096167e-07	2.554735e+00
1.097262e-07	2.554561e+00
1.098357e-07	2.554387e+00
1.099454e-07	2.554214e+00
1.100552e-07	2.554040e+00
1.101651e-07	2.553867e+00
1.102751e-07	2.553693e+00
1.103852e-07	2.553520e+00
1.104954e-07	2.553346e+00
1.106058e-07	2.553172e+00
1.107162e-07	2.552999e+00
1.108268e-07	2.552825e+00
1.109374e-07	2.552652e+00
1.110482e-07	2.552478e+00
1.111591e-07	2.552305e+00
1.112701e-07	2.552131e+00
1.113812e-07	2.551958e+00
1.114924e-07	2.551784e+00
1.116037e-07	2.551611e+00
1.117152e-07	2.551437e+00
1.118267e-07	2.551264e+00
1.119384e-07	2.551090e+00
1.120502e-07	2.550917e+00
1.121620e-07	2.550744e+00
1.122740e-07	2.550570e+00
1.123862e-07	2.550397e+00
1.124984e-07	2.550223e+00
1.126107e-07	2.550050e+00
1.127232e-07	2.549876e+00
1.128357e-07	2.549703e+00
1.129484e-07	2.549530e+00
1.130612e-07	2.549356e+00
1.131741e-07	2.549183e+00
1.132871e-07	2.549010e+00
1.134002e-07	2.548836e+00
1.135134e-07	2.548663e+00
1.136268e-07	2.548490e+00
1.137402e-07	2.548316e+00
1.138538e-07	2.548143e+00
1.139675e-07	2.547970e+00
1.140813e-07	2.547796e+00
1.141952e-07	2.547623e+00
1.143092e-07	2.547450e+00
1.144234e-07	2.547277e+00
1.145376e-07	2.547103e+00
1.146520e-07	2.546930e+00
1.147665e-07	2.546757e+00
1.148811e-07	2.546584e+00
1.149958e-07	2.546410e+00
1.151106e-07	2.546237e+00
1.152256e-07	2.546064e+00
