1.000000e-07	2.278243e+00
1.000999e-07	2.278079e+00
1.001998e-07	2.277915e+00
1.002999e-07	2.277750e+00
1.004000e-07	2.277586e+00
1.005003e-07	2.277422e+00
1.006006e-07	2.277258e+00
1.007011e-07	2.277094e+00
1.008016e-07	2.276930e+00
1.009023e-07	2.276766e+00
1.010030e-07	2.276601e+00
1.011039e-07	2.276437e+00
1.012048e-07	2.276273e+00
1.013059e-07	2.276109e+00
1.014071e-07	2.275945e+00
1.015083e-07	2.275781e+00
1.016097e-07	2.275617e+00
1.017111e-07	2.275453e+00
1.018127e-07	2.275289e+00
1.019144e-07	2.275125e+00
1.020161e-07	2.274961e+00
1.021180e-07	2.274797e+00
1.022200e-07	2.274633e+00
1.023220e-07	2.274469e+00
1.024242e-07	2.274305e+00
1.025265e-07	2.274141e+00
1.026289e-07	2.273977e+00
1.027313e-07	2.273813e+00
1.028339e-07	2.273649e+00
1.029366e-07	2.273485e+00
1.030394e-07	2.273321e+00
1.031423e-07	2.273157e+00
1.032453e-07	2.272993e+00
1.033484e-07	2.272829e+00
1.034516e-07	2.272665e+00
1.035549e-07	2.272501e+00
1.036583e-07	2.272337e+00
1.037618e-07	2.272173e+00
1.038654e-07	2.272009e+00
1.039691e-07	2.271846e+00
1.040729e-07	2.271682e+00
1.041768e-07	2.271518e+00
1.042809e-07	2.271354e+00
1.043850e-07	2.271190e+00
1.044892e-07	2.271026e+00
1.045936e-07	2.270862e+00
1.046980e-07	2.270699e+00
1.048025e-07	2.270535e+00
1.049072e-07	2.270371e+00
1.050119e-07	2.270207e+00
1.051168e-07	2.270043e+00
1.052218e-07	2.269880e+00
1.053268e-07	2.269716e+00
1.054320e-07	2.269552e+00
1.055373e-07	2.269388e+00
1.056427e-07	2.269225e+00
1.057482e-07	2.269061e+00
1.058537e-07	2.268897e+00
1.059594e-07	2.268734e+00
1.060653e-07	2.268570e+00
1.061712e-07	2.268406e+00
1.062772e-07	2.268242e+00
1.063833e-07	2.268079e+00
1.064895e-07	2.267915e+00
1.065959e-07	2.267751e+00
1.067023e-07	2.267588e+00
1.068088e-07	2.267424e+00
1.069155e-07	2.267260e+00
1.070223e-07	2.267097e+00
1.071291e-07	2.266933e+00
1.072361e-07	2.266769e+00
1.073432e-07	2.266606e+00
1.074504e-07	2.266442e+00
1.075577e-07	2.266279e+00
1.076651e-07	2.266115e+00
1.077726e-07	2.265951e+00
1.078802e-07	2.265788e+00
1.079879e-07	2.265624e+00
1.080957e-07	2.265461e+00
1.082037e-07	2.265297e+00
1.083117e-07	2.265134e+00
1.084199e-07	2.264970e+00
1.085281e-07	2.264807e+00
1.086365e-07	2.264643e+00
1.087450e-07	2.264480e+00
1.088536e-07	2.264316e+00
1.089623e-07	2.264153e+00
1.090711e-07	2.263989e+00
1.091800e-07	2.263826e+00
1.092890e-07	2.263662e+00
1.093981e-07	2.263499e+00
1.095074e-07	2.263335e+00
1.096167e-07	2.263172e+00
1.097262e-07	2.263009e+00
1.098357e-07	2.262845e+00
1.099454e-07	2.262682e+00
1.100552e-07	2.262518e+00
1.101651e-07	2.262355e+00
1.102751e-07	2.262192e+00
1.103852e-07	2.262028e+00
1.104954e-07	2.261865e+00
1.106058e-07	2.261701e+00
1.107162e-07	2.261538e+00
1.108268e-07	2.261375e+00
1.109374e-07	2.261211e+00
1.110482e-07	2.261048e+00
1.111591e-07	2.260885e+00
1.112701e-07	2.260721e+00
1.113812e-07	2.260558e+00
1.114924e-07	2.260395e+00
1.116037e-07	2.260232e+00
1.117152e-07	2.260068e+00
1.118267e-07	2.259905e+00
1.119384e-07	2.259742e+00
1.120502e-07	2.259578e+00
1.121620e-07	2.259415e+00
1.122740e-07	2.259252e+00
1.123862e-07	2.259089e+00
1.124984e-07	2.258926e+00
1.126107e-07	2.258762e+00
1.127232e-07	2.258599e+00
1.128357e-07	2.258436e+00
1.129484e-07	2.258273e+00
1.130612e-07	2.258110e+00
1.131741e-07	2.257946e+00
1.132871e-07	2.257783e+00
1.134002e-07	2.257620e+00
1.135134e-07	2.257457e+00
1.136268e-07	2.257294e+00
1.137402e-07	2.257131e+00
1.138538e-07	2.256968e+00
1.139675e-07	2.256804e+00
1.140813e-07	2.256641e+00
1.141952e-07	2.256478e+00
1.143092e-07	2.256315e+00
1.144234e-07	2.256152e+00
1.145376e-07	2.255989e+00
1.146520e-07	2.255826e+00
1.147665e-07	2.255663e+00
1.148811e-07	2.255500e+00
1.149958e-07	2.255337e+00
1.151106e-07	2.255174e+00
1.152256e-07	2.255011e+00
1.153406e-07	2.254848e+00
1.154558e-07	2.254685e+00
1.155711e-07	2.254522e+00
1.156865e-07	2.254359e+00
1.158020e-07	2.254196e+00
1.159176e-07	2.254033e+00
1.160334e-07	2.253870e+00
1.161493e-07	2.253707e+00
1.162652e-07	2.253544e+00
1.163813e-07	2.253381e+00
1.164975e-07	2.253218e+00
1.166139e-07	2.253055e+00
1.167303e-07	2.252892e+00
1.168469e-07	2.252729e+00
1.169635e-07	2.252567e+00
1.170803e-07	2.252404e+00
1.171972e-07	2.252241e+00
1.173143e-07	2.252078e+00
1.174314e-07	2.251915e+00
1.175487e-07	2.251752e+00
1.176660e-07	2.251589e+00
1.177835e-07	2.251427e+00
1.179012e-07	2.251264e+00
1.180189e-07	2.251101e+00
1.181367e-07	2.250938e+00
1.182547e-07	2.250775e+00
1.183728e-07	2.250613e+00
1.184910e-07	2.250450e+00
1.186093e-07	2.250287e+00
1.187277e-07	2.250124e+00
1.188463e-07	2.249962e+00
1.189650e-07	2.249799e+00
1.190837e-07	2.249636e+00
1.192027e-07	2.249473e+00
1.193217e-07	2.249311e+00
1.194408e-07	2.249148e+00
1.195601e-07	2.248985e+00
1.196795e-07	2.248823e+00
1.197990e-07	2.248660e+00
1.199186e-07	2.248497e+00
1.200384e-07	2.248335e+00
1.201582e-07	2.248172e+00
1.202782e-07	2.248009e+00
1.203983e-07	2.247847e+00
